"DateTime","Players","Players Trend","Twitch Viewers"
"2021-12-06 15:10:00",7087,4256.0477366000105,2852
"2021-12-06 15:20:00",6800,4257.2936945683905,2669
"2021-12-06 15:30:00",6463,4258.266419462347,2640
"2021-12-06 15:40:00",6282,4259.550807717731,1545
"2021-12-06 15:50:00",5997,4260.300480636808,1636
"2021-12-06 16:00:00",5700,4261.815695064175,1531
"2021-12-06 16:10:00",5393,4263.613345590259,1240
"2021-12-06 16:20:00",5151,4265.569805954938,1342
"2021-12-06 16:30:00",4955,4267.56193191208,1318
"2021-12-06 16:40:00",4712,4269.157057373435,1347
"2021-12-06 16:50:00",4522,4270.616967581115,1336
"2021-12-06 17:00:00",4308,4272.135504462072,1371
"2021-12-06 17:10:00",4115,4273.644518123725,1323
"2021-12-06 17:20:00",3896,4274.788144521565,1050
"2021-12-06 17:30:00",3727,4276.200280256705,1048
"2021-12-06 17:40:00",3514,4277.356576736626,986
"2021-12-06 17:50:00",3355,4278.665330799316,873
"2021-12-06 18:00:00",3190,4280.190423070566,879
"2021-12-06 18:10:00",3045,4281.921287115076,862
"2021-12-06 18:20:00",2900,4283.506304054425,884
"2021-12-06 18:30:00",2809,4285.36751845425,808
"2021-12-06 18:40:00",2746,4286.745369222718,782
"2021-12-06 18:50:00",2664,4287.749576516278,708
"2021-12-06 19:00:00",2574,4288.771866220459,718
"2021-12-06 19:10:00",2468,4289.653380295267,689
"2021-12-06 19:20:00",2374,4290.544121495069,598
"2021-12-06 19:30:00",2316,4291.655205062523,569
"2021-12-06 19:40:00",2207,4292.612002836995,594
"2021-12-06 19:50:00",2099,4293.686270864318,597
"2021-12-06 20:00:00",2033,4294.983429047539,576
"2021-12-06 20:10:00",1983,4296.322133393929,621
"2021-12-06 20:20:00",1947,4297.571100506802,644
"2021-12-06 20:30:00",1915,4298.778352751611,606
"2021-12-06 20:40:00",1875,4299.945608163939,598
"2021-12-06 20:50:00",1804,4300.980640252299,618
"2021-12-06 21:00:00",1790,4301.825063350409,606
"2021-12-06 21:10:00",1726,4302.444506417672,615
"2021-12-06 21:20:00",1733,4303.070742439266,596
"2021-12-06 21:30:00",1695,4303.7734603095905,594
"2021-12-06 21:40:00",1693,4304.586366578527,607
"2021-12-06 21:50:00",1680,4305.26971437228,620
"2021-12-06 22:00:00",1655,4306.134199581336,492
"2021-12-06 22:10:00",1624,4306.831436263979,482
"2021-12-06 22:20:00",1630,4307.526218118217,492
"2021-12-06 22:30:00",1577,4308.144387291357,480
"2021-12-06 22:40:00",1587,4309.068222194679,540
"2021-12-06 22:50:00",1588,4309.848348069189,528
"2021-12-06 23:00:00",1613,4310.558568143007,362
"2021-12-06 23:10:00",1641,4311.164253153747,359
"2021-12-06 23:20:00",1644,4311.686845838154,382
"2021-12-06 23:30:00",1655,4312.146611441634,399
"2021-12-06 23:40:00",1709,4312.766801630583,430
"2021-12-06 23:50:00",1752,4313.348805982482,459
"2021-12-07 00:00:00",1775,4313.926995537928,516
"2021-12-07 00:10:00",1829,4314.576898446537,459
"2021-12-07 00:20:00",1868,4315.15206508566,438
"2021-12-07 00:30:00",1952,4315.845208092325,457
"2021-12-07 00:40:00",1955,4316.236317688536,477
"2021-12-07 00:50:00",2040,4316.9299323803225,505
"2021-12-07 01:00:00",2096,4317.43960364678,482
"2021-12-07 01:10:00",2185,4317.8707445050395,509
"2021-12-07 01:20:00",2297,4318.196386272241,523
"2021-12-07 01:30:00",2325,4318.253938742906,542
"2021-12-07 01:40:00",2433,4318.6601043904575,634
"2021-12-07 01:50:00",2490,4318.837282405111,650
"2021-12-07 02:00:00",2540,4318.990635156722,660
"2021-12-07 02:10:00",2647,4319.272527268219,753
"2021-12-07 02:20:00",2717,4319.31547815788,777
"2021-12-07 02:30:00",2747,4319.3000055087305,816
"2021-12-07 02:40:00",2828,4319.290086349363,828
"2021-12-07 02:50:00",2843,4319.290626893627,912
"2021-12-07 03:00:00",2848,4319.533468985843,920
"2021-12-07 03:10:00",2914,4319.974449815458,994
"2021-12-07 03:20:00",3021,4320.3143041095145,880
"2021-12-07 03:30:00",3112,4320.798924420207,957
"2021-12-07 03:40:00",3204,4321.2047147854355,957
"2021-12-07 03:50:00",3240,4321.299165427203,977
"2021-12-07 04:00:00",3308,4321.561597945244,1073
"2021-12-07 04:10:00",3496,4321.709169971906,1072
"2021-12-07 04:20:00",3615,4321.448283341598,1105
"2021-12-07 04:30:00",3717,4321.150712003527,1126
"2021-12-07 04:40:00",3738,4320.986166198424,1115
"2021-12-07 04:50:00",3798,4321.264877017573,1265
"2021-12-07 05:00:00",3849,4321.571289869443,1331
"2021-12-07 05:10:00",3905,4322.015166225968,1355
"2021-12-07 05:20:00",3902,4322.339224232909,1439
"2021-12-07 05:30:00",3981,4322.875991571641,1425
"2021-12-07 05:40:00",4028,4323.42057442296,1392
"2021-12-07 05:50:00",4142,4324.018784773866,1425
"2021-12-07 06:00:00",4222,4324.245290034705,1481
"2021-12-07 06:10:00",4269,4324.4141051065935,1399
"2021-12-07 06:20:00",4360,4324.759264997521,1366
"2021-12-07 06:30:00",4420,4325.226543133367,1442
"2021-12-07 06:40:00",4467,4325.558103343799,1339
"2021-12-07 06:50:00",4464,4325.718162975816,1323
"2021-12-07 07:00:00",4484,4326.2182765934,1337
"2021-12-07 07:10:00",4532,4326.805448823886,1337
"2021-12-07 07:20:00",4644,4327.818346141134,1311
"2021-12-07 07:30:00",4700,4328.642304302319,1363
"2021-12-07 07:40:00",4743,4329.3728033933785,1301
"2021-12-07 07:50:00",4813,4330.542413788355,1058
"2021-12-07 08:00:00",4806,4331.209534925356,1075
"2021-12-07 08:10:00",4835,4332.12186690905,1185
"2021-12-07 08:20:00",4942,4333.046352531262,1184
"2021-12-07 08:30:00",4932,4333.4611565581445,1247
"2021-12-07 08:40:00",4931,4334.158345039386,1335
"2021-12-07 08:50:00",4943,4334.764618795791,1253
"2021-12-07 09:00:00",4921,4335.207193714537,1272
"2021-12-07 09:10:00",4892,4335.5494821792545,1264
"2021-12-07 09:20:00",4866,4336.001149947667,1265
"2021-12-07 09:30:00",4839,4336.36165509833,1347
"2021-12-07 09:40:00",4920,4336.999748664133,1425
"2021-12-07 09:50:00",4985,4337.572846086046,1411
"2021-12-07 10:00:00",5102,4337.986827246185,1363
"2021-12-07 10:10:00",5203,4338.190929185259,1429
"2021-12-07 10:20:00",5428,4338.5476057676415,1512
"2021-12-07 10:30:00",5628,4338.460753732164,1606
"2021-12-07 10:40:00",5817,4338.61179625957,1688
"2021-12-07 10:50:00",5988,4338.568215308764,1707
"2021-12-07 11:00:00",6175,4338.42346994987,1727
"2021-12-07 11:10:00",6437,4338.3002671734685,1450
"2021-12-07 11:20:00",6670,4338.428458794689,1513
"2021-12-07 11:30:00",6939,4338.233831873519,1549
"2021-12-07 11:40:00",7141,4338.141997879138,1106
"2021-12-07 11:50:00",7394,4338.145650856607,1163
"2021-12-07 12:00:00",7629,4337.840074643309,1166
"2021-12-07 12:10:00",7805,4337.542134908829,1280
"2021-12-07 12:20:00",8030,4337.489884592078,1331
"2021-12-07 12:30:00",8232,4337.241303090398,1410
"2021-12-07 12:40:00",8421,4337.12131259296,1424
"2021-12-07 12:50:00",8611,4336.870055913623,1479
"2021-12-07 13:00:00",8663,4336.033689335095,1493
"2021-12-07 13:10:00",8655,4335.08502726822,1517
"2021-12-07 13:20:00",8765,4334.994236489836,1568
"2021-12-07 13:30:00",8840,4335.023980196111,1588
"2021-12-07 13:40:00",8819,4334.660152591858,1718
"2021-12-07 13:50:00",8822,4334.198124965571,1711
"2021-12-07 14:00:00",8815,4333.503949071778,1685
"2021-12-07 14:10:00",8783,4332.773622128574,1720
"2021-12-07 14:20:00",8733,4332.056674516609,1622
"2021-12-07 14:30:00",8546,4331.100389742742,1765
"2021-12-07 14:40:00",8344,4330.234699498706,1649
"2021-12-07 14:50:00",8134,4329.432425081253,1455
"2021-12-07 15:00:00",7879,4329.211228860243,1510
"2021-12-07 15:10:00",7505,4328.683988183771,1314
"2021-12-07 15:20:00",7186,4328.428789318568,1319
"2021-12-07 15:30:00",6902,4328.650271305018,1250
"2021-12-07 15:40:00",6632,4328.988355919131,1185
"2021-12-07 15:50:00",6456,4329.403648845919,1360
"2021-12-07 16:00:00",6192,4329.786760452817,1381
"2021-12-07 16:10:00",5914,4329.887990277089,1211
"2021-12-07 16:20:00",5689,4330.320470445656,1194
"2021-12-07 16:30:00",5411,4330.528607530435,1184
"2021-12-07 16:40:00",5133,4331.031719963643,1184
"2021-12-07 16:50:00",4962,4331.915702638683,1113
"2021-12-07 17:00:00",4746,4332.765324601994,992
"2021-12-07 17:10:00",4502,4333.197939045887,1020
"2021-12-07 17:20:00",4313,4333.86096994987,996
"2021-12-07 17:30:00",4110,4334.371116344406,1034
"2021-12-07 17:40:00",3948,4335.149169558752,925
"2021-12-07 17:50:00",3837,4336.202690326669,951
"2021-12-07 18:00:00",3690,4336.886733597754,1055
"2021-12-07 18:10:00",3528,4337.569396243047,1072
"2021-12-07 18:20:00",3424,4338.564111303918,868
"2021-12-07 18:30:00",3228,4339.189634633395,723
"2021-12-07 18:40:00",3071,4339.741643943151,573
"2021-12-07 18:50:00",2979,4340.367057098001,564
"2021-12-07 19:00:00",2843,4340.918426017739,981
"2021-12-07 19:10:00",2745,4341.368413623093,1042
"2021-12-07 19:20:00",2673,4341.8986290144885,1055
"2021-12-07 19:30:00",2592,4342.126759351072,954
"2021-12-07 19:40:00",2528,4342.488052938908,998
"2021-12-07 19:50:00",2462,4342.854937889054,1000
"2021-12-07 20:00:00",2399,4343.129451743513,1065
"2021-12-07 20:10:00",2331,4343.2916081363965,1044
"2021-12-07 20:20:00",2287,4343.666470418113,1152
"2021-12-07 20:30:00",2254,4344.028032556602,1197
"2021-12-07 20:40:00",2212,4344.276548642098,1245
"2021-12-07 20:50:00",2109,4344.440433399438,1125
"2021-12-07 21:00:00",2052,4344.651538313226,1147
"2021-12-07 21:10:00",1977,4344.94145940065,1083
"2021-12-07 21:20:00",1994,4345.52047182284,1161
"2021-12-07 21:30:00",1964,4346.018161598634,1153
"2021-12-07 21:40:00",1932,4346.240256431443,1100
"2021-12-07 21:50:00",1949,4346.626662948273,1121
"2021-12-07 22:00:00",1911,4346.800442764281,1157
"2021-12-07 22:10:00",1864,4346.957717044014,1084
"2021-12-07 22:20:00",1852,4347.079783644576,1144
"2021-12-07 22:30:00",1840,4347.313784222993,1125
"2021-12-07 22:40:00",1810,4347.368998925796,1104
"2021-12-07 22:50:00",1789,4347.494312234892,1093
"2021-12-07 23:00:00",1784,4347.633672808902,1068
"2021-12-07 23:10:00",1796,4347.507471216878,1015
"2021-12-07 23:20:00",1791,4345.571093620889,1020
"2021-12-07 23:30:00",1810,4345.097001872969,522
"2021-12-07 23:40:00",1839,4344.643977579462,528
"2021-12-07 23:50:00",1874,4344.155766264528,570
"2021-12-08 00:00:00",1902,4343.740893378505,568
"2021-12-08 00:10:00",1935,4343.223289538918,619
"2021-12-08 00:20:00",1972,4342.6845872583035,624
"2021-12-08 00:30:00",2019,4342.210209744945,662
"2021-12-08 00:40:00",2062,4341.819048504378,606
"2021-12-08 00:50:00",2103,4341.365497438439,580
"2021-12-08 01:00:00",2132,4340.857826530049,587
"2021-12-08 01:10:00",2184,4340.280869553241,584
"2021-12-08 01:20:00",2272,4339.556326777942,618
"2021-12-08 01:30:00",2347,4338.686756321269,654
"2021-12-08 01:40:00",2394,4337.608442819369,657
"2021-12-08 01:50:00",2439,4336.38004737509,635
"2021-12-08 02:00:00",2487,4334.944303283204,587
"2021-12-08 02:10:00",2552,4333.100844213078,643
"2021-12-08 02:20:00",2629,4327.114051396463,1127
"2021-12-08 02:30:00",2660,4317.498825951633,692
"2021-12-08 02:40:00",2765,4307.065753594447,764
"2021-12-08 02:50:00",2859,4296.257739767532,764
"2021-12-08 03:00:00",2905,4285.047578223986,786
"2021-12-08 03:10:00",2939,4273.533851154081,836
"2021-12-08 03:20:00",3051,4261.870152316423,791
"2021-12-08 03:30:00",3115,4249.650226546578,868
"2021-12-08 03:40:00",3147,4237.023501625077,818
"2021-12-08 03:50:00",3221,4224.329081281332,809
"2021-12-08 04:00:00",3214,4211.155687076517,853
"2021-12-08 04:10:00",3283,4197.758483446262,885
"2021-12-08 04:20:00",3423,4184.113183771278,869
"2021-12-08 04:30:00",3572,4170.065347325511,800
"2021-12-08 04:40:00",3676,4155.548914091334,856
"2021-12-08 04:50:00",3749,4140.666115793532,907
"2021-12-08 05:00:00",3824,4125.472101718724,915
"2021-12-08 05:10:00",3887,4109.970542059164,933
"2021-12-08 05:20:00",3935,4094.4277116730013,966
"2021-12-08 05:30:00",4029,4078.7818439100975,1191
"2021-12-08 05:40:00",4060,4062.729094364568,1211
"2021-12-08 05:50:00",4107,4046.5125736792816,1306
"2021-12-08 06:00:00",4179,4033.6774155786916,1362
"2021-12-08 06:10:00",4265,4025.1065836225416,1423
"2021-12-08 06:20:00",4389,4020.3716568886684,1504
"2021-12-08 06:30:00",4429,4008.116681815677,1485
"2021-12-08 06:40:00",4486,3992.704604610808,1539
"2021-12-08 06:50:00",4552,3980.3042575607333,1594
"2021-12-08 07:00:00",4614,3974.3750998457554,1630
"2021-12-08 07:10:00",4717,3973.6480850272683,1559
"2021-12-08 07:20:00",4782,3977.310816393984,1617
"2021-12-08 07:30:00",4836,3983.77859031565,1568
"2021-12-08 07:40:00",4974,3992.46046452377,1489
"2021-12-08 07:50:00",4958,4001.685668346829,1591
"2021-12-08 08:00:00",5010,4011.95164711067,1629
"2021-12-08 08:10:00",5015,4022.5528011898855,1697
"2021-12-08 08:20:00",5044,4033.0821214124385,1753
"2021-12-08 08:30:00",5102,4043.7873423125648,1832
"2021-12-08 08:40:00",5097,4054.4502905855775,1725
"2021-12-08 08:50:00",5091,4065.434669889273,1771
"2021-12-08 09:00:00",5067,4076.3723971244417,1751
"2021-12-08 09:10:00",5074,4087.224983473805,1571
"2021-12-08 09:20:00",5040,4097.188371068141,1633
"2021-12-08 09:30:00",5065,4107.376941827796,1543
"2021-12-08 09:40:00",5108,4117.323396959179,1581
"2021-12-08 09:50:00",5136,4126.650116371949,1587
"2021-12-08 10:00:00",5196,4135.742917837271,1583
"2021-12-08 10:10:00",5305,4144.825941304467,1756
"2021-12-08 10:20:00",5412,4153.808891780971,1783
"2021-12-08 10:30:00",5661,4163.113703657797,1740
"2021-12-08 10:40:00",5838,4171.977328127581,1148
"2021-12-08 10:50:00",5986,4180.458994381093,1259
"2021-12-08 11:00:00",6174,4189.416721753979,1454
"2021-12-08 11:10:00",6471,4198.542778741804,1372
"2021-12-08 11:20:00",6642,4206.998850052332,1488
"2021-12-08 11:30:00",6984,4215.939706935492,1500
"2021-12-08 11:40:00",7166,4224.442337354706,1540
"2021-12-08 11:50:00",7291,4232.800422106537,1572
"2021-12-08 12:00:00",7514,4241.255543160909,1652
"2021-12-08 12:10:00",7707,4249.170367845533,1674
"2021-12-08 12:20:00",7916,4256.848317082575,1696
"2021-12-08 12:30:00",8143,4264.5182993169155,1684
"2021-12-08 12:40:00",8286,4271.838532198533,1690
"2021-12-08 12:50:00",8350,4279.308750619731,1808
"2021-12-08 13:00:00",8450,4287.028748691675,1530
"2021-12-08 13:10:00",8595,4294.708698286783,1555
"2021-12-08 13:20:00",8738,4302.046386960832,1593
"2021-12-08 13:30:00",8745,4308.801158899356,1634
"2021-12-08 13:40:00",8710,4316.317774610258,1890
"2021-12-08 13:50:00",8632,4323.923108439377,1927
"2021-12-08 14:00:00",8567,4331.916621908225,1906
"2021-12-08 14:10:00",8477,4339.6843910097505,1885
"2021-12-08 14:20:00",8374,4347.410338511541,1838
"2021-12-08 14:30:00",8199,4355.288664408087,1949
"2021-12-08 14:40:00",8012,4363.476611992508,1828
"2021-12-08 14:50:00",7873,4371.935950669311,1879
"2021-12-08 15:00:00",7588,4380.161856855617,1891
"2021-12-08 15:10:00",7285,4388.740748774308,1819
"2021-12-08 15:20:00",7041,4396.934714647718,1776
"2021-12-08 15:30:00",6822,4404.710485181514,1731
"2021-12-08 15:40:00",6517,4411.830293202226,1492
"2021-12-08 15:50:00",6318,4419.202005178208,1421
"2021-12-08 16:00:00",5980,4426.012315457501,1430
"2021-12-08 16:10:00",5763,4433.300525395252,1419
"2021-12-08 16:20:00",5528,4439.904309893683,1390
"2021-12-08 16:30:00",5328,4446.207751473587,1301
"2021-12-08 16:40:00",5121,4452.240366606072,1096
"2021-12-08 16:50:00",4943,4458.04108480692,1117
"2021-12-08 17:00:00",4662,4463.042930231919,1104
"2021-12-08 17:10:00",4452,4468.23789800584,950
"2021-12-08 17:20:00",4246,4473.048552580842,930
"2021-12-08 17:30:00",4075,4477.874752107091,1021
"2021-12-08 17:40:00",3948,4482.552694458217,797
"2021-12-08 17:50:00",3749,4486.645334104556,682
"2021-12-08 18:00:00",3609,4490.635893516224,644
"2021-12-08 18:10:00",3493,4494.535345397457,656
"2021-12-08 18:20:00",3360,4497.815460943095,662
"2021-12-08 18:30:00",3193,4500.838129372556,700
"2021-12-08 18:40:00",3056,4503.902016884262,709
"2021-12-08 18:50:00",2970,4506.864113369691,666
"2021-12-08 19:00:00",2808,4509.594491957253,672
"2021-12-08 19:10:00",2716,4512.474188150719,700
"2021-12-08 19:20:00",2590,4514.969416212198,641
"2021-12-08 19:30:00",2515,4517.5468861896115,631
"2021-12-08 19:40:00",2431,4519.930111414092,641
"2021-12-08 19:50:00",2343,4522.184415110451,614
"2021-12-08 20:00:00",2264,4524.21414160194,654
"2021-12-08 20:10:00",2245,4526.346278851981,638
"2021-12-08 20:20:00",2198,4528.2036853412665,661
"2021-12-08 20:30:00",2141,4529.807098000331,566
"2021-12-08 20:40:00",2096,4531.223795653612,608
"2021-12-08 20:50:00",2024,4532.690292238199,582
"2021-12-08 21:00:00",1989,4534.206567096349,569
"2021-12-08 21:10:00",1971,4535.79263413761,579
"2021-12-08 21:20:00",1966,4537.041160551977,572
"2021-12-08 21:30:00",1891,4537.962130915001,566
"2021-12-08 21:40:00",1879,4538.940970500745,527
"2021-12-08 21:50:00",1856,4539.899148901009,541
"2021-12-08 22:00:00",1822,4540.742146614885,465
"2021-12-08 22:10:00",1776,4541.61816917314,435
"2021-12-08 22:20:00",1767,4542.450593565802,441
"2021-12-08 22:30:00",1736,4543.185375695479,461
"2021-12-08 22:40:00",1732,4543.946138379331,460
"2021-12-08 22:50:00",1729,4544.70231160139,486
"2021-12-08 23:00:00",1674,4545.2851801355155,495
"2021-12-08 23:10:00",1295,4544.828623368039,520
"2021-12-08 23:20:00",1604,4546.702673111883,501
"2021-12-08 23:30:00",1640,4547.328237756845,498
"2021-12-08 23:40:00",1665,4547.804261003692,417
"2021-12-08 23:50:00",1713,4548.457173056795,483
"2021-12-09 00:00:00",1729,4548.9908417341485,430
"2021-12-09 00:10:00",1758,4549.786746680989,460
"2021-12-09 00:20:00",1828,4550.771453065609,499
"2021-12-09 00:30:00",1872,4551.609665069135,532
"2021-12-09 00:40:00",1924,4552.5962857378945,519
"2021-12-09 00:50:00",1967,4553.702772957638,517
"2021-12-09 01:00:00",2000,4554.910290310142,542
"2021-12-09 01:10:00",2032,4556.161388613453,555
"2021-12-09 01:20:00",2063,4557.425387676968,624
"2021-12-09 01:30:00",2124,4558.740934693991,604
"2021-12-09 01:40:00",2144,4560.106284085276,651
"2021-12-09 01:50:00",2144,4561.569475431059,631
"2021-12-09 02:00:00",2124,4563.006038946731,586
"2021-12-09 02:10:00",1269,4562.167000633504,475
"2021-12-09 02:20:00",541,4562.893836418223,270
"2021-12-09 02:30:00",375,4566.3556712389145,266
"2021-12-09 02:40:00",351,4570.657604803615,263
"2021-12-09 02:50:00",330,4575.104800170771,262
"2021-12-09 03:00:00",322,4579.684783506859,249
"2021-12-09 03:10:00",316,4584.39309618245,217
"2021-12-09 03:20:00",315,4589.058285820526,227
"2021-12-09 03:30:00",317,4593.840305321435,222
"2021-12-09 03:40:00",309,4598.822401944582,225
"2021-12-09 03:50:00",313,4603.886836886465,218
"2021-12-09 04:00:00",317,4609.251060430783,238
"2021-12-09 04:10:00",315,4614.368878422299,227
"2021-12-09 04:20:00",335,4619.385666281056,230
"2021-12-09 04:30:00",329,4624.267479893131,195
"2021-12-09 04:40:00",339,4629.662232137938,229
"2021-12-09 04:50:00",324,4635.4096086046375,218
"2021-12-09 05:00:00",321,4641.26253924971,225
"2021-12-09 05:10:00",341,4647.355079050294,249
"2021-12-09 05:20:00",352,4653.394187599845,230
"2021-12-09 05:30:00",358,4659.385645623313,256
"2021-12-09 05:40:00",384,4665.591438054316,299
"2021-12-09 05:50:00",1190,4674.293973447914,377
"2021-12-09 06:00:00",2195,4682.934029499256,734
"2021-12-09 06:10:00",3123,4690.209483281,1043
"2021-12-09 06:20:00",1562,4689.093744835564,1114
"2021-12-09 06:30:00",880,4692.135490690244,1143
"2021-12-09 06:40:00",1572,4700.336814162948,1143
"2021-12-09 06:50:00",3071,4710.6898136671625,1425
"2021-12-09 07:00:00",4275,4718.992153500798,1504
"2021-12-09 07:10:00",5397,4725.943941772709,1682
"2021-12-09 07:20:00",6099,4730.94763950862,1942
"2021-12-09 07:30:00",6602,4734.812462127471,2137
"2021-12-09 07:40:00",6915,4737.743034897812,2157
"2021-12-09 07:50:00",7104,4740.243076213297,2144
"2021-12-09 08:00:00",7249,4742.619236489836,2340
"2021-12-09 08:10:00",7286,4744.582854762298,2271
"2021-12-09 08:20:00",7319,4746.390217870325,2274
"2021-12-09 08:30:00",7373,4748.044830744229,2249
"2021-12-09 08:40:00",7455,4749.804877293008,2264
"2021-12-09 08:50:00",7443,4751.228395444278,2153
"2021-12-09 09:00:00",7382,4752.497789621549,2086
"2021-12-09 09:10:00",7194,4753.405776593399,2008
"2021-12-09 09:20:00",7184,4754.876418498319,2556
"2021-12-09 09:30:00",7179,4756.037056547126,2807
"2021-12-09 09:40:00",7105,4756.950658981986,3212
"2021-12-09 09:50:00",7116,4758.197897730403,3552
"2021-12-09 10:00:00",7172,4759.500265107696,3783
"2021-12-09 10:10:00",7331,4760.760890073266,3466
"2021-12-09 10:20:00",7486,4762.225799454636,4355
"2021-12-09 10:30:00",7644,4763.323792899246,4269
"2021-12-09 10:40:00",7750,4764.096705778659,4536
"2021-12-09 10:50:00",8010,4765.379627334325,4641
"2021-12-09 11:00:00",8219,4766.337378807911,4694
"2021-12-09 11:10:00",8402,4767.306736489836,3681
"2021-12-09 11:20:00",8644,4768.932497383353,3572
"2021-12-09 11:30:00",8900,4770.457985594668,3740
"2021-12-09 11:40:00",9129,4772.023098799095,3484
"2021-12-09 11:50:00",9287,4773.696217567343,3484
"2021-12-09 12:00:00",9378,4775.231604280283,3573
"2021-12-09 12:10:00",9529,4777.026531427311,3528
"2021-12-09 12:20:00",9724,4778.9185912796775,3337
"2021-12-09 12:30:00",9901,4780.687854624579,2307
"2021-12-09 12:40:00",10159,4782.781489285517,2315
"2021-12-09 12:50:00",10255,4784.90266760315,2358
"2021-12-09 13:00:00",10255,4786.676024624028,2511
"2021-12-09 13:10:00",10303,4788.220421555665,2530
"2021-12-09 13:20:00",10355,4789.975475816669,2542
"2021-12-09 13:30:00",10551,4792.960578141355,2486
"2021-12-09 13:40:00",10590,4796.290120778935,2599
"2021-12-09 13:50:00",10642,4800.505126563103,2481
"2021-12-09 14:00:00",10564,4805.086039497603,1706
"2021-12-09 14:10:00",10501,4810.4116020767915,1616
"2021-12-09 14:20:00",10430,4816.447012890432,1489
"2021-12-09 14:30:00",10322,4822.927928579299,1526
"2021-12-09 14:40:00",10158,4829.8960467966735,1556
"2021-12-09 14:50:00",9987,4837.466210819149,1504
"2021-12-09 15:00:00",9744,4845.377936842397,1492
"2021-12-09 15:10:00",9307,4853.093793036965,1465
"2021-12-09 15:20:00",8927,4861.27841472484,1575
"2021-12-09 15:30:00",8579,4869.386826557595,1546
"2021-12-09 15:40:00",8351,4878.38575579794,1386
"2021-12-09 15:50:00",8070,4887.301303503554,1383
"2021-12-09 16:00:00",7809,4896.558299592354,1384
"2021-12-09 16:10:00",7440,4905.03856800529,1380
"2021-12-09 16:20:00",7087,4913.643016994436,1463
"2021-12-09 16:30:00",6780,4922.579924805817,1446
"2021-12-09 16:40:00",6525,4931.673831460364,1404
"2021-12-09 16:50:00",6202,4940.119267476451,1377
"2021-12-09 17:00:00",5947,4949.151169916819,1504
"2021-12-09 17:10:00",5659,4957.748443783397,1527
"2021-12-09 17:20:00",5438,4965.987605354487,1355
"2021-12-09 17:30:00",5211,4973.88183082686,1333
"2021-12-09 17:40:00",5004,4981.3422712499305,1211
"2021-12-09 17:50:00",4778,4988.521573569107,1225
"2021-12-09 18:00:00",4588,4995.501074202611,1159
"2021-12-09 18:10:00",4345,5001.782649562056,1030
"2021-12-09 18:20:00",4133,5008.028215033328,1025
"2021-12-09 18:30:00",3964,5013.832706715143,1044
"2021-12-09 18:40:00",3800,5019.3669503663305,1026
"2021-12-09 18:50:00",3677,5024.558041370572,1049
"2021-12-09 19:00:00",3548,5029.549719743292,1100
"2021-12-09 19:10:00",3401,5034.019153170275,1056
"2021-12-09 19:20:00",3292,5038.176244973283,1065
"2021-12-09 19:30:00",3185,5042.041942103235,1075
"2021-12-09 19:40:00",3086,5045.580348289539,928
"2021-12-09 19:50:00",2956,5048.857599294883,912
"2021-12-09 20:00:00",2870,5051.929839420482,1120
"2021-12-09 20:10:00",2788,5054.595276951469,1270
"2021-12-09 20:20:00",2697,5056.733480691897,1167
"2021-12-09 20:30:00",2598,5058.669472676693,1225
"2021-12-09 20:40:00",2545,5060.547877761252,1244
"2021-12-09 20:50:00",2471,5062.220776180246,1319
"2021-12-09 21:00:00",2415,5064.019387291357,1196
"2021-12-09 21:10:00",2331,5065.54310582273,1291
"2021-12-09 21:20:00",2278,5067.021852448631,1326
"2021-12-09 21:30:00",2204,5068.242976367543,1279
"2021-12-09 21:40:00",2215,5069.646690629646,1319
"2021-12-09 21:50:00",2162,5070.690856883159,1174
"2021-12-09 22:00:00",2136,5071.8643612626,1237
"2021-12-09 22:10:00",2078,5073.028108301658,1194
"2021-12-09 22:20:00",2059,5074.358460034153,1222
"2021-12-09 22:30:00",2017,5075.609430948052,1213
"2021-12-09 22:40:00",2000,5076.839306863878,1220
"2021-12-09 22:50:00",1990,5077.995834021924,1305
"2021-12-09 23:00:00",1954,5079.187613617582,1202
"2021-12-09 23:10:00",1927,5081.619274362363,1276
"2021-12-09 23:20:00",1920,5082.959428193684,1302
"2021-12-09 23:30:00",1923,5084.265259185808,1339
"2021-12-09 23:40:00",1983,5085.710664215279,1366
"2021-12-09 23:50:00",2011,5086.924750729904,1407
"2021-12-10 00:00:00",2095,5088.411478130335,1458
"2021-12-10 00:10:00",2148,5089.858714812977,1325
"2021-12-10 00:20:00",2185,5091.171424833359,1480
"2021-12-10 00:30:00",2260,5092.822346857267,1458
"2021-12-10 00:40:00",2341,5094.412015231641,1478
"2021-12-10 00:50:00",2407,5095.9779237591565,1529
"2021-12-10 01:00:00",2466,5097.765723985014,1571
"2021-12-10 01:10:00",2543,5099.825445518645,1658
"2021-12-10 01:20:00",2598,5101.947422602323,1714
"2021-12-10 01:30:00",2692,5104.386148295045,1722
"2021-12-10 01:40:00",2770,5107.098664821239,1741
"2021-12-10 01:50:00",2814,5110.158186663359,1819
"2021-12-10 02:00:00",2896,5113.868275904807,1923
"2021-12-10 02:10:00",3016,5120.900663802125,1884
"2021-12-10 02:20:00",3117,5130.664841899408,1767
"2021-12-10 02:30:00",3262,5141.703995207401,1869
"2021-12-10 02:40:00",3367,5153.239874263206,1844
"2021-12-10 02:50:00",3428,5165.2783906241375,1895
"2021-12-10 03:00:00",3491,5177.620248719219,1961
